ID,Geburtsjahr,Bildungsniveau,Familienstand,Einkommen,Kinder_zu_Hause,Teenager_zu_Hause,Datum_Kunde,Letzter_Kauf_Tage,Beschwerde,Ausgaben_Wein,Ausgaben_Obst,Ausgaben_Fleisch,Ausgaben_Fisch,Ausgaben_Süßigkeiten,Ausgaben_Gold,Anzahl_Rabattkäufe,Anzahl_Webkäufe,Anzahl_Katalogkäufe,Anzahl_Ladeneinkäufe,Anzahl_WebBesuche_Monat,Kampagne_1_Akzeptiert,Kampagne_2_Akzeptiert,Kampagne_3_Akzeptiert,Kampagne_4_Akzeptiert,Kampagne_5_Akzeptiert,Antwort_Letzte_Kampagne
10492,1969,Hochschulabschluss,Zusammenlebend,38285.0,2,1,24-06-2024,96,0,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0
6935,1961,Zweiter Studienzyklus,Verheiratet,78497.0,0,0,01-12-2023,44,0,207,26,447,75,0,223,1,5,7,12,2,1,0,0,0,0,0
7698,1986,Doktor,Verheiratet,51650.0,0,1,11-05-2024,81,0,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0
3559,1998,Zweiter Studienzyklus,Verheiratet,16248.0,1,0,10-05-2024,77,0,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0
10562,1956,Master,Verheiratet,66835.0,0,0,28-09-2023,21,0,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0
10796,1994,Master,Verheiratet,30477.0,1,0,22-01-2024,16,0,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0
2563,1971,Grundbildung,Verheiratet,28249.0,0,0,15-06-2024,80,0,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0
3518,1993,Hochschulabschluss,Verheiratet,25271.0,1,0,05-12-2022,45,0,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0
5823,1980,Doktor,Ledig,32303.0,0,1,08-03-2024,63,0,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0
3934,1976,Hochschulabschluss,Verheiratet,61286.0,0,1,02-08-2023,34,0,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0
6982,1986,Hochschulabschluss,Verheiratet,74068.0,0,0,19-03-2023,14,0,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0
6431,1974,Doktor,Verheiratet,45759.0,1,1,23-02-2023,13,0,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0
9733,1988,Grundbildung,Zusammenlebend,24882.0,1,0,09-09-2022,52,0,1,4,10,29,0,36,1,1,1,2,6,0,0,1,0,0,0
5602,1999,Doktor,Zusammenlebend,66973.0,0,0,17-05-2023,98,0,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0
7829,1910,Zweiter Studienzyklus,Geschieden,36640.0,1,0,26-09-2023,99,1,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,0
1324,1998,Hochschulabschluss,Verheiratet,38872.0,1,0,30-05-2023,93,0,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0
326,1983,Hochschulabschluss,Verheiratet,51148.0,1,1,18-02-2023,38,0,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0
7224,1987,Hochschulabschluss,Verheiratet,31353.0,1,1,29-12-2023,24,0,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0
6999,1990,Master,Verheiratet,69661.0,0,0,13-05-2024,80,0,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0
9938,1964,Hochschulabschluss,Verheiratet,80067.0,0,0,19-09-2023,82,0,519,17,813,27,173,51,1,4,6,6,2,0,0,0,0,1,0
6422,1964,Hochschulabschluss,Verheiratet,86718.0,0,0,17-01-2023,20,0,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0
3182,1983,Doktor,Ledig,46854.0,1,1,31-03-2024,81,0,96,1,79,7,1,79,6,5,1,3,8,0,0,1,0,0,1
7300,1962,Hochschulabschluss,Geschieden,69142.0,0,1,29-06-2024,50,0,448,4,34,6,4,39,3,8,1,7,5,0,0,0,1,0,0
10424,1978,Hochschulabschluss,Ledig,75922.0,0,0,09-12-2023,60,0,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0
8727,1988,Hochschulabschluss,Geschieden,63693.0,0,1,14-10-2023,63,0,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0
2798,1987,Doktor,Zusammenlebend,102160.0,0,0,02-11-2022,54,0,763,29,138,76,176,58,0,7,9,10,4,1,0,0,1,1,1
1030,1975,Doktor,Ledig,40637.0,1,1,17-07-2023,72,0,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0
624,1994,Master,Ledig,18890.0,0,0,10-11-2022,5,0,6,4,1,7,2,15,1,0,1,2,6,0,0,1,0,0,1
5176,1998,Hochschulabschluss,Zusammenlebend,29604.0,1,0,08-12-2023,88,0,7,6,13,7,6,14,1,1,0,3,9,0,0,1,0,0,0
5552,1973,Master,Geschieden,48721.0,1,1,13-05-2023,50,0,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0
868,1976,Hochschulabschluss,Verheiratet,44794.0,0,1,08-06-2024,99,0,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0
380,1964,Hochschulabschluss,Geschieden,64497.0,0,1,10-09-2022,17,0,1170,48,320,42,32,192,5,11,4,9,8,0,0,1,0,0,1
2677,1966,Hochschulabschluss,Zusammenlebend,46097.0,0,1,31-03-2023,11,0,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0
6521,1964,Hochschulabschluss,Zusammenlebend,77972.0,0,0,18-03-2024,18,0,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0
6927,1978,Doktor,Verheiratet,44377.0,1,1,05-10-2022,70,0,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0
2877,1984,Master,Zusammenlebend,46014.0,1,1,21-01-2023,21,0,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0
0,1995,Hochschulabschluss,Verheiratet,70951.0,0,0,04-05-2023,66,0,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0
1584,1987,Hochschulabschluss,Verheiratet,41443.0,1,0,01-04-2024,79,0,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0
7264,1988,Zweiter Studienzyklus,Ledig,52195.0,2,1,12-05-2024,2,0,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0
6274,1958,Master,Verheiratet,83790.0,0,0,15-11-2023,81,0,1076,16,417,42,48,16,1,8,10,6,3,0,0,0,1,1,0
1377,1964,Master,Verwitwet,44551.0,0,1,31-08-2023,24,0,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0
454,1990,Hochschulabschluss,Zusammenlebend,69508.0,1,0,14-11-2022,48,0,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0
1755,1998,Zweiter Studienzyklus,Zusammenlebend,45204.0,1,0,11-04-2024,93,0,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0
2075,1979,Hochschulabschluss,Verheiratet,72460.0,0,0,14-11-2023,56,0,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0
4785,1980,Doktor,Zusammenlebend,77622.0,0,2,14-04-2024,3,0,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0
9076,1990,Doktor,Verheiratet,30732.0,1,0,05-01-2023,44,0,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0
7079,1972,Hochschulabschluss,Geschieden,63887.0,0,1,08-09-2022,38,0,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0
4653,1988,Hochschulabschluss,Zusammenlebend,42011.0,1,0,26-03-2023,46,0,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0
7375,1986,Hochschulabschluss,Zusammenlebend,51369.0,0,1,25-10-2022,84,0,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0
709,1962,Hochschulabschluss,Geschieden,51537.0,0,1,09-12-2022,27,0,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0
460,1982,Doktor,Verheiratet,79930.0,0,0,08-08-2022,72,0,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0
3726,1996,Doktor,Zusammenlebend,34320.0,1,0,16-02-2024,66,0,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0
6798,1976,Hochschulabschluss,Ledig,37070.0,1,1,20-03-2023,30,0,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1
5341,1972,Zweiter Studienzyklus,Geschieden,81975.0,0,1,05-01-2023,2,0,983,76,184,180,138,27,1,6,3,4,7,0,0,0,0,1,0
1606,1981,Hochschulabschluss,Zusammenlebend,38590.0,1,0,15-05-2023,65,0,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0
9617,1961,Hochschulabschluss,Ledig,15033.0,0,0,16-04-2024,37,0,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0
3233,1975,Doktor,Verheiratet,62745.0,0,1,23-03-2023,89,0,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0
89,1985,Zweiter Studienzyklus,Verheiratet,22212.0,1,0,09-12-2023,49,0,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0
2936,1992,Master,Zusammenlebend,23661.0,1,0,04-12-2023,46,0,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0
9449,1968,Doktor,Ledig,79761.0,0,1,04-10-2023,32,0,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0
7297,1983,Hochschulabschluss,Ledig,7500.0,1,0,26-12-2023,54,0,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0
11004,1903,Zweiter Studienzyklus,Ledig,60182.0,0,1,17-05-2024,23,0,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0
313,1978,Hochschulabschluss,Verwitwet,73455.0,0,0,28-10-2023,98,0,901,61,757,186,163,20,1,6,5,10,3,0,0,0,1,0,0
9940,1968,Hochschulabschluss,Zusammenlebend,64961.0,0,1,23-12-2022,97,0,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0
10735,1981,Hochschulabschluss,Ledig,22804.0,1,0,31-07-2023,75,0,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0
9529,2000,Hochschulabschluss,Verheiratet,73687.0,0,0,28-11-2023,8,0,559,153,503,218,13,181,1,3,9,9,2,1,0,0,0,0,1
6439,1968,Hochschulabschluss,Verheiratet,61074.0,0,1,17-08-2022,37,0,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0
7411,1974,Doktor,Verheiratet,31686.0,1,1,05-06-2024,31,0,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0
2176,1982,Hochschulabschluss,Verheiratet,80134.0,1,0,20-05-2023,40,0,1218,16,272,104,0,80,2,5,3,6,6,1,0,0,1,1,1
9265,1963,Hochschulabschluss,Verheiratet,75027.0,0,1,09-01-2023,74,0,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0
8867,1998,Doktor,Verheiratet,67546.0,0,0,31-08-2022,90,0,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0
8932,1979,Master,Zusammenlebend,65176.0,0,1,29-10-2022,57,0,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0
10236,1985,Master,Ledig,31160.0,1,0,16-09-2023,59,0,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0
6340,1995,Hochschulabschluss,Ledig,29938.0,1,0,27-10-2023,52,0,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0
10089,1984,Hochschulabschluss,Geschieden,102692.0,0,0,05-04-2023,5,0,168,148,444,32,172,148,1,6,9,13,2,1,1,0,1,1,1
2227,1968,Zweiter Studienzyklus,Zusammenlebend,26490.0,0,0,22-09-2022,92,0,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0
10992,1977,Hochschulabschluss,Zusammenlebend,75702.0,1,1,29-08-2022,77,0,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0
5304,1984,Doktor,Ledig,30899.0,1,0,13-10-2022,35,0,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0
309,1971,Doktor,Zusammenlebend,63342.0,0,1,16-10-2022,48,0,918,21,118,13,10,21,3,8,3,5,6,0,0,0,1,0,0
3406,1974,Hochschulabschluss,Ledig,45989.0,0,1,22-10-2022,97,0,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0
2661,1974,Hochschulabschluss,Ledig,18701.0,1,1,04-06-2023,95,0,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0
3153,1967,Doktor,Ledig,40737.0,2,1,08-12-2023,24,0,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0
10264,1989,Hochschulabschluss,Geschieden,15287.0,1,0,10-10-2022,60,0,1,2,8,4,3,13,2,1,1,2,7,0,0,1,0,0,1
1184,1978,Doktor,Geschieden,69674.0,0,2,22-05-2023,46,0,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0
4200,1980,Master,Verheiratet,44159.0,1,0,17-06-2024,85,0,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0
9396,1988,Doktor,Verheiratet,37717.0,1,0,23-11-2022,31,0,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0
2387,1962,Master,Zusammenlebend,43776.0,1,1,03-02-2023,9,0,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,1
6690,1976,Master,Verheiratet,38179.0,1,1,14-03-2023,30,0,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0
1225,1973,Hochschulabschluss,Verheiratet,80124.0,0,0,26-06-2024,47,0,483,84,398,205,84,241,1,3,7,8,1,0,0,1,0,0,0
9703,1980,Doktor,Verheiratet,38097.0,1,1,15-10-2022,70,0,77,2,35,0,1,69,4,3,2,2,7,0,0,1,0,0,1
291,1980,Hochschulabschluss,Verheiratet,72940.0,0,0,19-06-2023,13,0,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0
4557,1980,Hochschulabschluss,Zusammenlebend,22070.0,1,0,04-10-2023,11,0,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0
2379,1963,Hochschulabschluss,Ledig,69267.0,0,0,22-09-2022,31,0,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,1
5726,1993,Master,Ledig,31788.0,1,0,20-03-2024,15,1,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,0
3066,1985,Doktor,Zusammenlebend,61905.0,0,1,04-02-2024,2,0,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0
6336,1970,Hochschulabschluss,Verheiratet,29315.0,1,1,06-04-2024,55,0,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0
10967,1973,Hochschulabschluss,Geschieden,33378.0,1,1,06-02-2023,38,0,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0
2304,1973,Doktor,Zusammenlebend,66313.0,0,1,16-09-2023,86,0,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0
3445,1966,Hochschulabschluss,Ledig,60714.0,0,0,17-01-2023,56,0,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,1
7828,1991,Master,Zusammenlebend,77882.0,0,0,30-04-2024,29,0,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0
3762,1996,Doktor,Ledig,69867.0,0,0,02-04-2023,30,0,196,0,512,33,130,54,1,3,5,8,1,1,0,0,0,0,1
4391,1978,Master,Geschieden,63841.0,0,1,21-04-2023,64,0,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0
4669,1991,Grundbildung,Verheiratet,24480.0,1,0,11-02-2023,46,0,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0
10144,1986,Hochschulabschluss,Zusammenlebend,51369.0,0,1,25-10-2022,84,0,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0
8652,1956,Hochschulabschluss,Zusammenlebend,37760.0,0,0,31-08-2022,20,0,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0
1672,1984,Doktor,Zusammenlebend,65640.0,0,1,01-03-2024,74,0,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0
8962,1985,Master,Verheiratet,44319.0,1,1,17-04-2024,18,0,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0
9974,1984,Hochschulabschluss,Verheiratet,30631.0,1,0,12-07-2023,75,0,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0
10983,1962,Hochschulabschluss,Zusammenlebend,75278.0,0,0,29-01-2023,17,0,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0
8148,1966,Master,Zusammenlebend,50898.0,1,1,08-01-2023,88,0,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0
10102,1976,Hochschulabschluss,Verwitwet,79946.0,0,0,12-05-2024,19,0,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0
4697,1959,Master,Geschieden,35416.0,0,0,13-06-2023,62,0,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0
9262,1994,Zweiter Studienzyklus,Zusammenlebend,32414.0,0,0,04-07-2023,11,0,20,6,5,0,9,12,1,1,0,3,7,0,0,1,0,0,0
7254,1979,Hochschulabschluss,Zusammenlebend,38361.0,1,0,27-12-2023,74,0,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0
4543,1990,Hochschulabschluss,Verheiratet,82497.0,0,0,31-10-2022,32,0,777,129,573,216,21,203,1,2,7,9,4,0,0,0,0,1,0
4927,1981,Hochschulabschluss,Zusammenlebend,16626.0,2,0,15-01-2024,76,0,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0
10451,1975,Hochschulabschluss,Zusammenlebend,29672.0,1,1,12-03-2023,6,0,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0
2926,1962,Master,Zusammenlebend,55951.0,0,1,23-08-2022,62,0,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,1,0,0
2874,1998,Zweiter Studienzyklus,Geschieden,35388.0,1,0,07-03-2023,20,0,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0
9738,1996,Master,Zusammenlebend,42386.0,1,0,13-01-2023,43,0,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0
7119,1992,Hochschulabschluss,Ledig,68627.0,0,0,12-01-2023,45,0,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0
3924,1975,Doktor,Geschieden,57912.0,0,1,17-03-2024,34,0,801,0,80,0,0,35,5,8,3,12,5,0,0,0,1,0,0
5827,1968,Hochschulabschluss,Geschieden,35246.0,1,1,16-04-2024,53,0,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0
5596,1966,Zweiter Studienzyklus,Zusammenlebend,58821.0,0,1,12-10-2023,44,0,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0
10812,1988,Doktor,Verheiratet,46377.0,1,0,01-03-2024,89,0,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0
1717,1998,Hochschulabschluss,Ledig,39747.0,1,0,13-04-2024,43,0,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0
9491,1994,Hochschulabschluss,Zusammenlebend,23976.0,1,0,27-12-2023,68,0,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0
9274,1971,Master,Verheiratet,80950.0,0,0,28-03-2023,44,0,525,147,112,219,147,63,1,6,7,9,2,1,0,0,0,0,0
6609,1976,Hochschulabschluss,Verwitwet,27038.0,0,0,18-09-2022,64,0,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,1
6963,1957,Hochschulabschluss,Ledig,77457.0,0,0,05-03-2024,85,0,675,11,400,15,45,11,1,2,5,10,1,0,0,0,0,1,0
4440,1974,Master,Verheiratet,64100.0,0,1,10-09-2023,93,0,509,0,27,0,0,10,1,8,3,6,7,0,0,0,1,0,0
1379,2002,Master,Zusammenlebend,42670.0,0,0,27-04-2023,12,0,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0
10032,1986,Hochschulabschluss,Geschieden,12571.0,1,0,18-01-2024,86,0,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0
2826,1977,Hochschulabschluss,Verheiratet,22574.0,2,1,28-10-2023,28,0,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0
2437,1999,Hochschulabschluss,Verheiratet,,0,0,03-06-2023,69,0,861,138,461,60,30,61,1,6,5,12,3,1,0,0,1,0,0
6320,1986,Master,Ledig,70893.0,0,0,06-02-2023,42,0,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0
3050,1976,Hochschulabschluss,Verheiratet,54198.0,1,1,17-12-2023,13,0,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0
231,1966,Master,Zusammenlebend,28839.0,1,1,11-03-2024,86,0,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0
2392,1982,Hochschulabschluss,Verheiratet,40321.0,1,1,29-07-2023,59,0,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0
9478,1995,Hochschulabschluss,Ledig,66503.0,1,0,14-08-2022,30,0,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0
113,1961,Hochschulabschluss,Verheiratet,30833.0,1,1,16-07-2023,33,0,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0
2863,1980,Hochschulabschluss,Ledig,,1,2,23-08-2023,67,0,738,20,172,52,50,20,6,2,3,10,7,1,0,0,1,0,0
1802,1981,Hochschulabschluss,Verheiratet,64795.0,0,1,17-01-2023,23,0,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0
520,1984,Hochschulabschluss,Verheiratet,34421.0,1,0,01-07-2023,81,0,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0
8275,1975,Doktor,Geschieden,47025.0,1,1,09-02-2024,6,0,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0
9750,1971,Doktor,Geschieden,64325.0,0,1,07-02-2023,41,0,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0
2607,1963,Hochschulabschluss,Ledig,40464.0,0,1,11-01-2023,78,0,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0
7214,1967,Hochschulabschluss,Verheiratet,62187.0,0,0,05-07-2023,49,0,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0
5835,1986,Doktor,Geschieden,14849.0,1,0,02-07-2023,39,0,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0
3896,1994,Hochschulabschluss,Verheiratet,27255.0,1,0,07-11-2023,3,0,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0
10350,1960,Doktor,Verheiratet,54432.0,2,1,09-05-2023,37,0,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0
7786,1996,Doktor,Ledig,29999.0,1,0,13-02-2023,22,0,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0
2861,1993,Hochschulabschluss,Ledig,24072.0,1,0,16-04-2023,79,0,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0
663,1999,Doktor,Ledig,33996.0,0,0,11-09-2023,46,0,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0
10675,1966,Doktor,Verheiratet,66334.0,0,1,03-04-2023,82,0,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,1
2521,1981,Master,Verheiratet,35178.0,1,0,10-01-2023,10,0,23,1,13,2,2,18,1,1,1,2,7,0,0,1,0,0,1
9592,1993,Hochschulabschluss,Zusammenlebend,22010.0,1,0,30-06-2023,51,0,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0
10151,1970,Hochschulabschluss,Geschieden,62204.0,0,2,12-09-2022,38,0,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0
7381,1978,Hochschulabschluss,Geschieden,75693.0,0,0,06-12-2022,10,0,797,153,293,72,97,30,1,11,4,6,4,1,0,0,1,1,1
4099,1982,Hochschulabschluss,Verheiratet,30675.0,1,0,12-11-2022,14,0,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0
9560,1975,Hochschulabschluss,Zusammenlebend,83003.0,0,0,03-03-2023,18,0,856,61,570,40,25,122,1,7,6,8,3,0,0,0,0,1,1
1150,1909,Doktor,Zusammenlebend,83532.0,0,0,26-09-2023,36,0,755,144,562,104,64,224,1,4,6,4,1,0,0,0,0,1,0
10172,1998,Hochschulabschluss,Ledig,68655.0,0,0,10-08-2022,95,0,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0
11191,1996,Hochschulabschluss,Geschieden,41411.0,0,0,07-12-2023,11,0,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0
9707,1979,Doktor,Verheiratet,55212.0,0,1,23-11-2022,65,0,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,1,0,0
6245,1960,Doktor,Zusammenlebend,59292.0,0,1,13-06-2023,71,0,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0
8234,1983,Grundbildung,Zusammenlebend,27190.0,1,0,15-08-2023,13,0,1,6,7,0,1,3,1,1,0,2,8,0,0,1,0,0,1
1411,1962,Hochschulabschluss,Geschieden,82623.0,0,0,10-11-2023,58,0,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0
8553,1975,Hochschulabschluss,Verheiratet,44300.0,1,1,23-06-2023,65,0,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0
1826,1980,Hochschulabschluss,Geschieden,84835.0,0,0,16-06-2024,0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,1
8842,1981,Hochschulabschluss,Verwitwet,30372.0,1,1,25-12-2022,33,0,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0
11030,1986,Master,Verheiratet,33181.0,1,0,03-01-2024,90,0,9,0,3,0,0,4,1,1,0,2,6,0,0,1,0,0,0
2579,1967,Hochschulabschluss,Verheiratet,71113.0,0,1,17-12-2023,95,0,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0
175,1996,Hochschulabschluss,Verheiratet,71952.0,1,0,10-01-2023,93,0,656,80,455,52,107,93,2,8,4,8,4,0,0,1,0,1,0
9185,1976,Doktor,Ledig,69759.0,0,0,28-10-2023,38,0,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,1
11056,1984,Hochschulabschluss,Verheiratet,72099.0,0,0,27-10-2022,18,0,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0
9365,1986,Doktor,Ledig,60000.0,0,1,22-12-2022,57,0,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0
6201,1988,Hochschulabschluss,Ledig,38643.0,1,1,29-11-2023,45,1,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,0
2061,1965,Hochschulabschluss,Verheiratet,50737.0,0,1,11-05-2023,61,0,78,0,11,0,0,10,1,2,0,4,6,0,0,0,1,0,0
6184,1979,Doktor,Verheiratet,68462.0,0,0,12-12-2022,6,0,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0
6142,1953,Master,Verheiratet,65073.0,0,0,20-08-2023,65,1,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,0
4107,1958,Doktor,Zusammenlebend,46681.0,0,2,08-10-2023,52,0,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0
